matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_119,p_12,جریان بازی,سر,9.73,3.99,2,0,زیاد,35,13,موقعیت از دست رفته
m_168,p_77,جریان بازی,پای راست,31.17,1.75,2,0,کم,27,9,موقعیت از دست رفته
m_202,p_65,پنالتی,پای راست,10.97,0.0,1,0,کم,54,38,گُل
m_117,p_89,جریان بازی,سر,6.48,-3.24,1,0,متوسط,91,55,موقعیت از دست رفته
m_211,p_79,جریان بازی,پای چپ,3.74,-0.5,0,0,متوسط,9,19,گُل
m_5,p_43,جریان بازی,پای راست,19.45,-9.23,2,0,متوسط,45,4,گُل
m_112,p_128,جریان بازی,پای راست,21.95,0.75,2,1,متوسط,80,13,مهار توسط دروازه بان
m_208,p_88,ضربه آزاد مستقیم,پای چپ,23.44,-17.96,4,0,کم,51,56,موقعیت از دست رفته
m_145,p_25,ضربه آزاد مستقیم,پای راست,21.2,-8.23,8,2,کم,35,11,مهار توسط دروازه بان
m_134,p_148,جریان بازی,پای چپ,21.2,9.98,3,0,متوسط,30,46,برخورد به دفاع
m_196,p_33,جریان بازی,پای چپ,22.69,5.49,4,0,متوسط,61,52,مهار توسط دروازه بان
m_17,p_142,جریان بازی,سر,2.24,5.49,1,0,زیاد,77,2,موقعیت از دست رفته
m_201,p_12,جریان بازی,پای راست,10.47,-8.23,3,0,متوسط,45,27,برخورد به تیردروازه
m_203,p_15,جریان بازی,سر,6.98,0.25,1,0,متوسط,16,11,موقعیت از دست رفته
m_74,p_48,جریان بازی,پای راست,8.73,6.98,2,0,زیاد,4,1,برخورد به دفاع
m_201,p_58,جریان بازی,پای راست,8.48,-2.74,2,0,زیاد,16,9,موقعیت از دست رفته
m_181,p_156,پنالتی,پای راست,10.97,0.0,1,0,کم,86,29,گُل
m_126,p_66,جریان بازی,پای راست,28.93,-1.25,3,0,متوسط,70,52,موقعیت از دست رفته
m_129,p_136,جریان بازی,سر,12.22,1.75,5,1,زیاد,8,56,برخورد به تیردروازه
m_30,p_154,جریان بازی,پای راست,13.22,11.72,4,0,متوسط,46,29,برخورد به دفاع
m_194,p_156,ضربه آزاد مستقیم,پای چپ,20.7,0.75,7,2,کم,81,29,موقعیت از دست رفته
m_63,p_44,جریان بازی,پای چپ,19.95,14.96,5,2,متوسط,75,15,موقعیت از دست رفته
m_91,p_152,جریان بازی,پای چپ,19.45,-13.47,3,2,زیاد,46,22,مهار توسط دروازه بان
m_204,p_51,جریان بازی,پای راست,17.46,-9.98,1,0,متوسط,84,1,برخورد به دفاع
m_85,p_157,جریان بازی,سر,3.99,6.98,2,0,متوسط,49,13,مهار توسط دروازه بان
m_43,p_130,جریان بازی,پای راست,21.7,0.25,2,0,متوسط,56,58,موقعیت از دست رفته
m_119,p_68,جریان بازی,پای راست,25.19,-4.24,3,1,متوسط,73,55,برخورد به دفاع
m_6,p_36,جریان بازی,پای راست,28.68,11.47,3,0,متوسط,77,48,موقعیت از دست رفته
m_151,p_104,جریان بازی,پای راست,23.94,7.98,3,0,کم,12,7,مهار توسط دروازه بان
m_26,p_41,جریان بازی,پای چپ,25.69,15.71,5,1,کم,70,10,موقعیت از دست رفته
m_172,p_81,جریان بازی,سایر,12.47,7.48,2,0,متوسط,34,17,موقعیت از دست رفته
m_118,p_135,جریان بازی,پای راست,25.94,-16.71,3,0,متوسط,33,15,موقعیت از دست رفته
m_118,p_32,جریان بازی,پای راست,9.23,14.71,3,0,زیاد,23,48,برخورد به دفاع
m_71,p_107,جریان بازی,پای چپ,14.71,-4.49,2,0,زیاد,72,29,موقعیت از دست رفته
m_164,p_17,جریان بازی,پای چپ,27.93,0.25,5,1,کم,85,15,برخورد به دفاع
m_140,p_108,جریان بازی,سر,12.72,0.25,2,0,کم,66,35,موقعیت از دست رفته
m_176,p_93,جریان بازی,پای چپ,11.97,7.98,2,0,کم,21,9,موقعیت از دست رفته
m_178,p_11,جریان بازی,سر,1.25,-6.48,2,1,کم,43,49,موقعیت از دست رفته
m_177,p_46,جریان بازی,پای راست,30.67,3.24,5,2,کم,40,25,موقعیت از دست رفته
m_236,p_41,جریان بازی,سر,8.48,3.99,2,0,زیاد,24,19,گُل
m_7,p_1,جریان بازی,پای چپ,26.68,2.74,3,1,متوسط,71,42,موقعیت از دست رفته
m_144,p_4,جریان بازی,پای راست,26.43,13.47,3,1,کم,59,22,مهار توسط دروازه بان
m_49,p_53,جریان بازی,پای راست,23.69,-4.99,4,0,کم,79,27,برخورد به دفاع
m_211,p_42,جریان بازی,پای چپ,9.23,18.21,2,0,کم,58,57,موقعیت از دست رفته
m_174,p_139,جریان بازی,سر,8.48,2.74,2,0,متوسط,45,4,موقعیت از دست رفته
m_74,p_8,جریان بازی,پای چپ,12.47,9.73,3,0,زیاد,89,43,برخورد به دفاع
m_11,p_53,جریان بازی,سر,4.49,2.99,1,0,متوسط,6,36,موقعیت از دست رفته
m_198,p_128,جریان بازی,پای چپ,7.48,12.22,1,0,زیاد,81,30,موقعیت از دست رفته
m_68,p_36,جریان بازی,پای راست,11.47,-12.72,2,0,کم,25,21,مهار توسط دروازه بان
m_139,p_92,جریان بازی,پای چپ,11.22,14.71,3,0,متوسط,45,51,موقعیت از دست رفته
m_124,p_112,جریان بازی,پای راست,23.69,1.25,5,0,کم,61,51,موقعیت از دست رفته
m_99,p_98,جریان بازی,پای راست,11.47,-2.49,6,2,زیاد,82,59,موقعیت از دست رفته
m_18,p_127,جریان بازی,پای راست,3.99,-10.23,2,0,زیاد,46,21,موقعیت از دست رفته
m_185,p_20,جریان بازی,پای چپ,11.47,16.21,1,0,متوسط,27,1,مهار توسط دروازه بان
m_202,p_42,جریان بازی,پای راست,11.72,-7.23,2,0,متوسط,73,10,گُل
m_28,p_77,جریان بازی,پای چپ,22.69,-11.22,3,0,متوسط,23,22,موقعیت از دست رفته
m_226,p_116,جریان بازی,پای راست,24.94,3.74,5,1,متوسط,6,49,مهار توسط دروازه بان
m_134,p_132,جریان بازی,پای راست,24.94,3.74,2,0,متوسط,49,49,موقعیت از دست رفته
m_182,p_153,جریان بازی,پای چپ,11.22,9.98,2,0,کم,53,39,مهار توسط دروازه بان
m_152,p_85,جریان بازی,پای راست,26.19,-7.48,3,0,متوسط,39,47,موقعیت از دست رفته
m_154,p_108,جریان بازی,پای راست,14.46,11.22,2,0,متوسط,85,40,مهار توسط دروازه بان
m_123,p_57,جریان بازی,پای راست,7.73,1.0,1,0,کم,78,25,موقعیت از دست رفته
m_138,p_152,جریان بازی,پای چپ,9.23,-13.97,1,0,متوسط,8,5,برخورد به دفاع
m_191,p_156,ضربه آزاد مستقیم,پای چپ,24.19,-10.23,6,1,کم,47,2,برخورد به دفاع
m_203,p_70,جریان بازی,پای چپ,24.44,0.25,2,1,زیاد,17,23,برخورد به دفاع
m_93,p_86,جریان بازی,پای راست,23.69,-15.96,5,2,متوسط,26,56,موقعیت از دست رفته
m_149,p_148,جریان بازی,پای چپ,7.23,2.49,2,0,متوسط,84,7,موقعیت از دست رفته
m_80,p_1,جریان بازی,پای راست,1.75,-7.48,1,0,کم,7,31,برخورد به دفاع
m_106,p_17,جریان بازی,پای راست,13.22,2.0,2,0,زیاد,84,50,مهار توسط دروازه بان
m_198,p_36,جریان بازی,سر,6.98,2.24,4,1,متوسط,50,25,مهار توسط دروازه بان
m_175,p_70,جریان بازی,پای چپ,18.7,-4.74,3,0,کم,6,37,مهار توسط دروازه بان
m_230,p_16,ضربه آزاد مستقیم,پای راست,25.44,-7.48,3,0,کم,40,57,موقعیت از دست رفته
m_230,p_145,جریان بازی,سر,5.99,2.74,1,0,متوسط,3,5,برخورد به تیردروازه
m_53,p_132,جریان بازی,پای راست,26.19,0.25,4,0,متوسط,34,9,موقعیت از دست رفته
m_188,p_113,جریان بازی,پای راست,12.47,3.49,1,0,متوسط,69,33,موقعیت از دست رفته
m_162,p_138,جریان بازی,پای راست,26.19,1.25,3,0,کم,44,44,برخورد به دفاع
m_24,p_29,جریان بازی,پای راست,24.94,-0.5,2,0,متوسط,62,43,مهار توسط دروازه بان
m_27,p_114,جریان بازی,پای راست,15.21,-3.49,5,2,زیاد,63,38,موقعیت از دست رفته
m_132,p_24,جریان بازی,پای راست,13.22,13.47,3,1,کم,34,53,برخورد به دفاع
m_208,p_13,جریان بازی,سر,4.24,-2.24,1,0,کم,31,38,موقعیت از دست رفته
m_79,p_144,جریان بازی,پای راست,13.72,-24.44,3,0,متوسط,82,25,مهار توسط دروازه بان
m_104,p_18,جریان بازی,پای راست,13.47,15.46,3,0,متوسط,85,7,موقعیت از دست رفته
m_86,p_104,جریان بازی,سر,14.96,0.0,4,2,متوسط,27,59,مهار توسط دروازه بان
m_138,p_151,جریان بازی,پای راست,26.68,2.49,4,1,متوسط,7,29,مهار توسط دروازه بان
m_215,p_156,جریان بازی,پای چپ,11.47,-2.99,2,0,متوسط,61,19,موقعیت از دست رفته
m_93,p_21,جریان بازی,پای راست,18.21,13.22,2,0,متوسط,36,28,موقعیت از دست رفته
m_218,p_80,جریان بازی,پای چپ,10.47,-10.47,1,0,متوسط,46,12,مهار توسط دروازه بان
m_28,p_116,جریان بازی,پای چپ,24.44,8.23,4,0,کم,11,59,برخورد به دفاع
m_209,p_3,جریان بازی,پای راست,10.23,-11.72,1,0,متوسط,8,30,گُل
m_239,p_59,جریان بازی,سر,7.23,0.75,2,0,متوسط,51,25,مهار توسط دروازه بان
m_24,p_22,جریان بازی,پای راست,21.7,21.45,3,0,متوسط,93,2,مهار توسط دروازه بان
m_219,p_159,جریان بازی,پای راست,25.44,-2.0,3,0,کم,76,25,مهار توسط دروازه بان
m_160,p_92,جریان بازی,سر,11.47,9.98,2,0,متوسط,36,49,موقعیت از دست رفته
m_191,p_106,جریان بازی,پای راست,7.98,-1.25,4,0,متوسط,41,14,برخورد به دفاع
m_110,p_10,جریان بازی,پای راست,11.22,10.47,2,0,متوسط,0,18,برخورد به دفاع
m_93,p_77,جریان بازی,پای راست,17.21,12.97,3,0,زیاد,62,38,برخورد به دفاع
m_13,p_25,جریان بازی,پای راست,9.98,-13.97,2,0,متوسط,72,50,موقعیت از دست رفته
m_90,p_31,جریان بازی,پای راست,29.18,-2.99,1,0,زیاد,46,58,موقعیت از دست رفته
m_150,p_38,جریان بازی,پای چپ,9.23,-6.73,2,0,زیاد,33,11,مهار توسط دروازه بان
m_222,p_42,جریان بازی,سر,10.47,-2.74,2,0,زیاد,3,51,مهار توسط دروازه بان
m_15,p_119,جریان بازی,پای راست,9.73,-10.23,2,0,زیاد,55,13,مهار توسط دروازه بان
m_237,p_11,جریان بازی,پای راست,26.43,4.99,2,0,متوسط,24,9,مهار توسط دروازه بان
m_101,p_2,جریان بازی,پای راست,13.97,-9.73,1,0,متوسط,29,41,گُل
m_163,p_119,جریان بازی,سر,9.73,5.24,2,0,کم,45,6,برخورد به دفاع
m_207,p_153,جریان بازی,پای راست,16.46,-9.73,4,1,کم,81,9,مهار توسط دروازه بان
m_69,p_72,جریان بازی,پای راست,10.23,1.75,3,0,کم,0,46,گُل
m_66,p_128,ضربه آزاد مستقیم,پای راست,27.18,-9.23,8,3,کم,27,22,مهار توسط دروازه بان
m_54,p_92,جریان بازی,سر,8.98,-1.75,3,1,متوسط,36,51,موقعیت از دست رفته
m_75,p_139,جریان بازی,سر,7.23,5.49,1,0,متوسط,29,51,مهار توسط دروازه بان
m_54,p_118,جریان بازی,پای چپ,23.19,2.74,2,1,متوسط,73,33,مهار توسط دروازه بان
m_120,p_13,جریان بازی,پای چپ,14.96,-12.47,1,0,کم,85,49,موقعیت از دست رفته
m_218,p_46,جریان بازی,پای راست,9.73,17.96,3,0,متوسط,84,45,موقعیت از دست رفته
m_170,p_15,جریان بازی,سر,6.98,3.24,2,1,متوسط,85,8,موقعیت از دست رفته
m_211,p_132,جریان بازی,پای چپ,14.22,2.24,2,0,کم,61,2,مهار توسط دروازه بان
m_210,p_65,جریان بازی,پای چپ,3.24,8.48,4,0,کم,45,28,موقعیت از دست رفته
m_77,p_20,جریان بازی,پای راست,6.48,-1.0,1,0,کم,45,3,گُل
m_114,p_157,جریان بازی,پای چپ,9.73,11.47,1,0,کم,66,4,برخورد به دفاع
m_240,p_1,جریان بازی,پای راست,24.94,-6.48,4,1,کم,38,12,برخورد به دفاع
m_199,p_132,جریان بازی,پای راست,11.22,8.23,2,0,کم,96,28,برخورد به دفاع
m_113,p_133,جریان بازی,پای راست,6.48,-2.24,3,0,کم,75,4,موقعیت از دست رفته
m_82,p_113,جریان بازی,پای چپ,24.69,12.47,3,1,کم,12,15,برخورد به دفاع
m_222,p_22,جریان بازی,پای راست,24.94,-1.25,3,0,زیاد,53,53,مهار توسط دروازه بان
m_173,p_155,جریان بازی,پای راست,11.22,-13.97,2,0,متوسط,16,37,موقعیت از دست رفته
m_15,p_101,جریان بازی,پای راست,14.46,6.48,3,0,متوسط,70,21,مهار توسط دروازه بان
m_40,p_61,جریان بازی,پای راست,4.99,1.0,0,0,کم,25,34,گُل
m_149,p_37,جریان بازی,پای راست,7.48,-10.23,3,0,زیاد,68,53,برخورد به تیردروازه
m_123,p_84,ضربه آزاد مستقیم,پای چپ,20.45,-4.74,7,2,کم,19,30,گُل
m_1,p_46,پنالتی,پای راست,10.97,0.0,1,0,کم,59,17,گُل
m_8,p_81,جریان بازی,پای راست,18.7,2.99,2,0,متوسط,11,45,گُل
m_109,p_33,جریان بازی,پای راست,24.69,-10.23,3,0,کم,47,19,موقعیت از دست رفته
m_222,p_98,جریان بازی,پای راست,20.95,0.5,6,1,کم,53,56,موقعیت از دست رفته
m_118,p_149,ضربه آزاد مستقیم,پای راست,20.2,15.46,7,1,کم,83,57,مهار توسط دروازه بان
m_134,p_136,جریان بازی,پای راست,14.22,10.97,3,0,متوسط,80,52,موقعیت از دست رفته
m_113,p_71,جریان بازی,پای چپ,20.45,-4.24,7,2,کم,86,8,موقعیت از دست رفته
m_158,p_103,جریان بازی,پای چپ,8.98,-1.25,1,0,متوسط,19,17,موقعیت از دست رفته
m_209,p_6,جریان بازی,پای چپ,21.2,-17.46,4,0,متوسط,61,57,موقعیت از دست رفته
m_221,p_29,جریان بازی,سر,12.22,-6.73,2,0,کم,67,50,مهار توسط دروازه بان
m_66,p_12,جریان بازی,پای راست,4.24,-11.97,2,0,زیاد,19,8,مهار توسط دروازه بان
m_76,p_68,جریان بازی,پای راست,20.7,11.72,3,0,کم,79,48,مهار توسط دروازه بان
m_27,p_143,جریان بازی,پای راست,19.95,1.5,3,0,متوسط,21,7,موقعیت از دست رفته
m_78,p_155,جریان بازی,پای راست,8.23,-12.97,5,1,متوسط,74,32,موقعیت از دست رفته
m_32,p_8,جریان بازی,پای راست,8.73,-10.72,2,0,متوسط,13,32,موقعیت از دست رفته
m_239,p_92,جریان بازی,پای چپ,12.72,17.96,1,0,متوسط,79,0,موقعیت از دست رفته
m_44,p_102,جریان بازی,سر,8.73,1.5,2,0,متوسط,12,20,موقعیت از دست رفته
m_109,p_58,جریان بازی,پای راست,24.19,-0.5,3,0,کم,76,59,گُل
m_87,p_137,جریان بازی,پای چپ,27.93,-0.75,4,1,کم,2,35,مهار توسط دروازه بان
m_128,p_77,جریان بازی,پای چپ,10.23,9.73,2,0,کم,14,43,مهار توسط دروازه بان
m_110,p_9,جریان بازی,پای راست,14.96,-14.46,3,1,کم,87,28,مهار توسط دروازه بان
m_61,p_152,جریان بازی,سر,2.74,2.24,2,1,متوسط,24,37,گُل
m_129,p_157,جریان بازی,سر,3.74,-4.74,1,0,کم,75,32,مهار توسط دروازه بان
m_146,p_24,جریان بازی,پای راست,13.97,-2.99,3,0,متوسط,22,31,مهار توسط دروازه بان
m_132,p_138,جریان بازی,پای چپ,10.23,-3.49,1,0,کم,40,41,موقعیت از دست رفته
m_68,p_85,جریان بازی,پای چپ,10.47,14.71,2,0,متوسط,32,13,موقعیت از دست رفته
m_81,p_97,جریان بازی,سر,13.97,-1.5,2,0,کم,2,56,مهار توسط دروازه بان
m_143,p_49,جریان بازی,پای چپ,6.24,-4.49,2,0,زیاد,41,58,مهار توسط دروازه بان
m_6,p_88,جریان بازی,پای چپ,13.72,8.48,2,0,کم,89,52,برخورد به دفاع
m_236,p_130,جریان بازی,پای راست,6.48,-5.24,2,0,متوسط,20,56,برخورد به دفاع
m_156,p_147,ضربه آزاد مستقیم,پای راست,27.93,14.22,5,1,کم,8,17,موقعیت از دست رفته
m_173,p_124,جریان بازی,پای راست,9.73,9.48,1,0,متوسط,18,21,برخورد به تیردروازه
m_224,p_86,جریان بازی,پای چپ,27.93,1.25,6,1,کم,78,25,موقعیت از دست رفته
m_98,p_153,جریان بازی,پای راست,27.43,17.21,2,0,متوسط,63,27,موقعیت از دست رفته
m_220,p_152,جریان بازی,پای راست,14.71,16.46,2,0,متوسط,26,24,برخورد به دفاع
m_234,p_20,جریان بازی,پای راست,11.22,-13.72,2,0,زیاد,76,47,مهار توسط دروازه بان
m_153,p_51,جریان بازی,پای چپ,12.22,10.47,1,0,متوسط,52,16,گُل
